time,open,high,low,close,tick_volume,spread,real_volume,rsi,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,returns,weighted_returns,equity,signals
2026-02-05 20:00:00,4868.7,4875.09,4851.2,4858.05,21996,30,0,49.11709609065503,4887.241,4950.8988,4869.119765113187,4895.11360215375,-25.99383704056345,-26.512337609791388,0.518500569227939,-0.0022366264525747193,0.0,,0
2026-02-05 21:00:00,4858.04,4865.16,4823.46,4829.23,19806,30,0,39.62504267933073,4878.088,4948.7804,4862.98287816248,4890.2328945612535,-27.25001639877337,-26.659873367588062,-0.5901430311853062,-0.005932421444818536,0.0,,0
2026-02-05 22:00:00,4829.18,4843.22,4793.24,4811.25,21264,30,0,32.72439449105583,4868.321,4945.8988,4855.023973818579,4884.381820521514,-29.357846702934694,-27.1994680346582,-2.1583786682764945,-0.0037231608351641077,0.0,,0
2026-02-05 23:00:00,4810.63,4826.21,4760.05,4779.55,13174,30,0,30.208972672804336,4859.374,4942.909799999999,4843.412593217265,4876.615899210771,-33.20330599350655,-28.400235626429314,-4.803070367077233,-0.006588724343985386,0.0,,0
2026-02-06 01:00:00,4790.02,4796.0,4703.31,4703.64,19574,30,0,24.915630122456818,4853.976000000001,4938.8202,4821.909117315997,4863.80195101667,-41.89283370067278,-31.098755241280603,-10.794078459392178,-0.015882248328817572,0.0,,0
2026-02-06 02:00:00,4703.55,4764.76,4654.54,4762.98,27982,30,0,38.972860325292714,4848.098,4935.5394,4812.843099259645,4856.333162578222,-43.490063318577086,-33.57701685674181,-9.913046461835279,0.012615761410311954,0.0,,0
2026-02-06 03:00:00,4762.96,4784.59,4693.17,4774.26,29009,30,0,37.41217510932053,4843.621000000001,4932.1402,4806.907237830797,4850.253295373008,-43.346057542210474,-35.53082499383674,-7.815232548373736,0.002368265245707546,0.0,,0
2026-02-06 04:00:00,4774.06,4846.13,4761.12,4817.02,25181,30,0,44.211981775732745,4839.668,4929.5428,4808.463047396241,4847.791429686831,-39.328382290590525,-36.29033645318787,-3.038045837402656,0.00895636182361259,0.0,,0
2026-02-06 05:00:00,4816.96,4838.88,4800.83,4824.07,18737,30,0,46.57540560471973,4834.8525,4927.075199999999,4810.86411702883,4846.034194151695,-35.17007712286522,-36.06628458712325,0.8962074642580262,0.0014635604585406803,0.0,,0
2026-02-06 06:00:00,4824.09,4831.81,4807.22,4813.61,11767,30,0,47.46248326718482,4829.784000000001,4923.0336,4811.286560563041,4843.632284801878,-32.34572423883674,-35.32217251746571,2.976448278628972,-0.00216829357782955,0.0,,0
2026-02-06 07:00:00,4813.88,4897.78,4807.65,4897.51,18313,30,0,55.175522962250525,4829.0715,4920.051600000001,4824.551705096715,4847.623406973006,-23.071701876291627,-32.872078389230275,9.800376512938648,0.017429746074152375,0.0,,0
2026-02-06 08:00:00,4897.48,4903.13,4825.27,4846.26,24487,30,0,52.727620871230236,4828.6320000000005,4916.178,4827.89144277519,4847.522409639175,-19.630966863985122,-30.22385608418071,10.592889220195588,-0.010464501348644517,0.0,,0
2026-02-06 09:00:00,4846.23,4861.58,4838.34,4840.89,15199,30,0,44.75228875553024,4826.8395,4911.604600000001,4829.891220810306,4847.031101007155,-17.139880196848935,-27.607060906713937,10.467180709865001,-0.0011080709660645782,0.0,,0
2026-02-06 10:00:00,4840.84,4882.06,4829.41,4861.7,15938,30,0,49.20877775834938,4826.52,4907.231,4834.784879148279,4848.117725086788,-13.332845938508399,-24.752217913072464,11.419371974564065,0.004298796295722385,0.0,,0
2026-02-06 11:00:00,4860.97,4872.59,4838.44,4866.59,13387,30,0,50.94569454287738,4827.16,4902.9768,4839.677974664857,4849.486087184879,-9.808112520021496,-21.76339683446196,11.955284314440465,0.0010058210091121733,0.0,,0
2026-02-06 12:00:00,4866.69,4879.87,4851.61,4878.34,12311,30,0,55.65197375992642,4829.316,4899.0058,4845.625978563527,4851.623479777009,-5.997501213482792,-18.610217710265868,12.612716496783076,0.0024144215970525185,0.0,,0
2026-02-06 13:00:00,4878.17,4895.72,4863.79,4887.12,13638,30,0,58.92063492063493,4831.379500000001,4895.0586,4852.009674170005,4854.252926502589,-2.2432523325833245,-15.336824634729142,13.093572302145818,0.0017997925523844938,0.0,,0
2026-02-06 14:00:00,4887.38,4903.24,4871.77,4900.16,12531,30,0,64.83189453749476,4835.499,4891.3962,4859.41741660624,4857.6535401055535,1.7638765006868198,-11.91668440764577,13.68056090833259,0.0026682381443468017,0.0,,0
2026-02-06 15:00:00,4900.29,4938.11,4897.11,4928.73,21140,30,0,81.32776617954067,4837.495000000001,4888.7732,4870.080890975548,4862.9185915669805,7.162299408567378,-8.10088764440298,15.263187052970357,0.005830421863775914,0.0,,0
2026-02-06 16:00:00,4929.22,4949.3,4894.22,4947.29,21999,30,0,78.93679153452449,4841.4125,4886.7512,4881.959215441826,4869.168466768762,12.790748673063717,-3.9225603809094993,16.713309053973216,0.0037656759449189448,0.0,,0
2026-02-06 17:00:00,4947.24,4964.59,4928.48,4943.66,26001,30,0,77.25049868090854,4845.693,4884.6778,4891.451643836052,4874.686473585847,16.7651702502053,0.21498574531357098,16.55018450489173,-0.0007337350347361715,0.0,,0
2026-02-06 18:00:00,4943.59,4953.33,4921.93,4951.66,21032,30,0,74.38600304281672,4851.8145,4882.8934,4900.714467861821,4880.388326758827,20.32614110299346,4.237216816849634,16.088924286143826,0.001618234263683238,0.0,,0
2026-02-06 19:00:00,4951.64,4968.36,4948.05,4960.22,14484,30,0,74.52534495802865,4859.263000000001,4881.0217999999995,4909.869165114304,4886.301890126323,23.567274987981364,8.103228451076046,15.464046536905318,0.0017287131992100857,0.0,,0
2026-02-06 20:00:00,4960.23,4971.09,4943.68,4962.29,12888,30,0,77.6172078163311,4868.4,4880.5486,4917.933908943213,4891.930732508103,26.003176435110618,11.683218047883008,14.31995838722761,0.00041732019950724286,0.0,,0
2026-02-06 21:00:00,4962.32,4963.18,4948.54,4957.05,9113,30,0,65.62565609909723,4881.0705,4881.2808,4923.95176910601,4896.754456144725,27.197312961285206,14.786037030563481,12.411275930721725,-0.0010559640810996473,0.0,,0
2026-02-06 22:00:00,4957.02,4959.08,4936.45,4953.24,13069,30,0,87.38467989935687,4890.5835,4882.259,4928.457650782145,4900.938630093249,27.51902068889558,17.33263376222992,10.186386926665659,-0.0007686022937030135,0.0,,0
2026-02-06 23:00:00,4953.19,4967.5,4946.21,4967.36,4592,36,0,91.64855430415577,4900.2384999999995,4883.6486,4934.442627585045,4905.858796447919,28.583831137125344,19.58287323720902,9.000957899916322,0.0028506593663943924,0.0,,0
2026-02-09 01:00:00,4980.52,5047.18,4964.46,5035.87,16029,30,0,93.64506590487633,4911.1810000000005,4885.822,4950.046838726144,4915.4893735575515,34.5574651685929,22.577791623485812,11.979673545107087,0.013792034400566866,0.0,,0
2026-02-09 02:00:00,5035.86,5044.86,5011.92,5019.67,16396,30,0,86.30240940997909,4920.961,4887.382,4960.758094306934,4923.206544243084,37.5515500638503,25.57254331155872,11.979006752291578,-0.003216921802985384,0.0,,0
2026-02-09 03:00:00,5020.66,5041.9,4975.93,4982.25,21440,30,0,71.96735867405178,4929.393,4888.2608,4964.064541336688,4927.580179341277,36.484361995411746,27.754907048329336,8.72945494708241,-0.007454673315178129,0.0,,0
2026-02-09 04:00:00,4982.26,5016.98,4969.05,5006.88,16941,30,0,73.72800760817879,4934.861500000001,4889.1034,4970.651534977284,4933.454297065811,37.19723791147317,29.643373220958107,7.553864690515059,0.004943549601083896,0.0,,0
2026-02-09 05:00:00,5006.66,5031.12,5005.42,5015.91,13115,30,0,73.30380511375071,4943.343999999999,4889.1758,4977.614375750088,4939.5621817283345,38.05219402175317,31.32513738111712,6.727056640636047,0.0018035183587383763,0.0,,0
2026-02-09 06:00:00,5016.0,5024.54,5007.43,5011.75,9404,30,0,68.53621505760476,4951.887,4889.279,4982.8660102501235,4944.909471961004,37.956538289119635,32.651417562717626,5.305120726402009,-0.000829360973382709,0.0,,0
2026-02-09 07:00:00,5011.78,5041.35,5011.07,5036.5,13796,30,0,69.38252292182679,4960.6269999999995,4890.839199999999,4991.117393288631,4951.694007721256,39.42338556737559,34.00581116364922,5.41757440372637,0.004938394772285193,0.0,,0
2026-02-09 08:00:00,5035.98,5045.54,5013.63,5031.18,18637,30,0,68.87671469243391,4968.8565,4895.230799999999,4997.2808712442675,4957.581900948228,39.69897029603908,35.144442990127196,4.554527305911883,-0.0010562890896455013,0.0,,0
2026-02-09 09:00:00,5031.13,5031.13,4997.01,5006.35,15242,30,0,60.99738588377249,4975.257,4897.747,4998.676121822081,4961.194376559773,37.48174526230741,35.61190344456324,1.8698418177441738,-0.004935223943488443,0.0,,0
2026-02-09 10:00:00,5006.39,5035.34,5002.77,5027.14,11349,30,0,62.825820300521364,4982.258,4901.0138,5003.05518000332,4966.079267391923,36.97591261139678,35.884705277929946,1.0912073334668335,0.004152726037931709,0.0,,0
2026-02-09 11:00:00,5027.44,5040.96,5002.7,5007.57,10733,30,0,58.13276815863203,4987.628500000001,4903.2436,5003.74976769512,4969.152672374139,34.59709532098077,35.62718328654011,-1.0300879655593391,-0.003892869504330654,0.0,,0
2026-02-09 12:00:00,5007.68,5015.07,4982.16,4990.77,13325,30,0,55.814996206111665,4990.7305,4904.6514,5001.752880357402,4970.7539642872525,30.99891607014979,34.701529843262044,-3.7026137731122546,-0.00335492065013554,0.0,,0
2026-02-09 13:00:00,4990.7,5017.96,4988.58,5010.67,9585,30,0,59.38306701957333,4993.8995,4906.5652,5003.124744917806,4973.710722009732,29.414022908074003,33.64402845622443,-4.23000554815043,0.003987360667792705,0.0,,0
2026-02-09 14:00:00,5010.7,5021.51,5007.21,5013.26,10638,30,0,57.792869269949186,4997.3795,4908.5952,5004.684014930455,4976.640311309585,28.043703620870474,32.523963489153644,-4.48025986828317,0.0005168969419260261,0.0,,0
2026-02-09 15:00:00,5013.32,5024.52,4995.08,5006.9,19657,30,0,43.76587045405631,5000.1415,4911.6322,5005.024935710386,4978.881779048779,26.143156661606554,31.247802123644227,-5.1046454620376736,-0.0012686355784460313,0.0,,0
2026-02-09 16:00:00,5006.86,5040.59,5002.15,5037.91,21229,30,0,53.68991746237251,5004.026,4914.8556,5010.084176370336,4983.25425668979,26.829919680545572,30.3642256350245,-3.5343059544789277,0.006193453034812002,0.0,,0
2026-02-09 17:00:00,5037.69,5060.13,5023.55,5058.69,19122,30,0,66.57990629880265,5008.846,4918.6676,5017.561995390295,4988.842109442239,28.71988594805589,30.03535769763078,-1.3154717495748898,0.004124726325003714,0.0,,0
2026-02-09 18:00:00,5058.7,5080.28,5056.36,5073.2,16365,30,0,65.04537205081667,5014.653499999999,4923.0558,5026.121688407184,4995.090862696567,31.030825710617137,30.234451300228056,0.7963744103890811,0.0028683315245647822,0.0,,0
2026-02-09 19:00:00,5073.21,5075.35,5040.8,5046.3,13868,30,0,56.37721912116515,5019.306500000001,4927.2774,5029.226044036851,4998.884143716769,30.34190032008155,30.255941104198758,0.08595921588279154,-0.005302373255538839,0.0,,0
2026-02-09 20:00:00,5046.17,5063.87,5044.21,5062.62,13828,30,0,60.156530767080625,5024.0695,4931.6128,5034.363575723493,5003.605331613236,30.758244110257692,30.356401705410548,0.4018424048471445,0.003234052672254961,0.0,,0
2026-02-09 21:00:00,5062.59,5079.73,5062.31,5074.38,10540,30,0,57.97675202156338,5025.995,4936.745,5040.519948689115,5008.847913375284,31.672035313830747,30.619528427094586,1.052506886736161,0.002322907901442406,0.0,,0
2026-02-09 22:00:00,5074.41,5086.22,5072.06,5079.38,12814,30,0,60.163630229419674,5028.9805,4940.5564,5046.498418121562,5014.072525057046,32.42589306451646,30.980801354578965,1.4450917099374934,0.0009853420516399147,0.0,,0
2026-02-09 23:00:00,5079.4,5082.99,5048.32,5058.41,6473,30,0,61.15922146960461,5032.788500000001,4944.3458,5048.330969179784,5017.356789836272,30.974179343512333,30.979476952365644,-0.005297608853311431,-0.004128456622658705,0.0,,0
2026-02-10 01:00:00,5059.97,5076.07,4987.69,5031.67,14670,30,0,50.946866769783824,5034.028,4947.8182,5045.767743152124,5018.41702983096,27.35071332116422,30.25372422612536,-2.903010904961139,-0.005286246073370804,0.0,,0
2026-02-10 02:00:00,5031.58,5048.23,5008.75,5018.92,13350,45,0,52.44201557726245,5034.1785,4951.612,5041.637321128719,5018.454286952256,23.18303417646348,28.839586216192984,-5.656552039729505,-0.002533949960947357,0.0,,0
2026-02-10 03:00:00,5018.9,5037.53,5012.49,5032.76,20711,30,0,59.150939284313246,5035.229,4956.0422,5040.271579416608,5019.513971289492,20.757608127116328,27.223190598377652,-6.465582471261325,0.0027575653726299443,0.0,,0
2026-02-10 04:00:00,5032.74,5056.07,5031.57,5038.25,16385,30,0,56.413356897032806,5035.3165,4961.2162,5039.960567198668,5020.9018275591,19.058739639568557,25.590300406615835,-6.531560767047278,0.0010908527328941098,0.0,,0
2026-02-10 05:00:00,5038.22,5038.22,5016.45,5030.07,14481,30,0,53.80989075744514,5035.261,4967.7447999999995,5038.438941475796,5021.580952481656,16.857988994140214,23.843838124120715,-6.985849129980501,-0.0016235796159381755,0.0,,0
2026-02-10 06:00:00,5030.05,5033.8,5017.53,5031.57,9089,30,0,55.71726535341832,5036.522,4973.116599999999,5037.38218124875,5022.32088297467,15.0612982740804,22.087330154112653,-7.026031880032253,0.00029820658559431834,0.0,,0
2026-02-10 07:00:00,5031.55,5040.46,5011.3,5039.08,13024,30,0,50.304291287386235,5037.119000000001,4978.4130000000005,5037.643384133557,5023.56230067743,14.08108345612709,20.486080814515542,-6.404997358388453,0.001492575875919444,0.0,,0
2026-02-10 08:00:00,5039.0,5045.14,5018.81,5024.48,15492,30,0,40.80722308808515,5037.9645,4982.562199999999,5035.61824811301,5023.630278487511,11.987969625499318,18.7864585767123,-6.798488951212981,-0.002897354278955766,0.0,,0
2026-02-10 09:00:00,5024.49,5036.11,5018.55,5033.88,10813,30,0,39.13572060123798,5040.12,4986.758400000001,5035.3508253263935,5024.389517971068,10.961307355325516,17.221428332434943,-6.260120977109427,0.001870840365570281,0.0,,0
2026-02-10 10:00:00,5033.86,5054.93,5028.85,5041.79,12575,30,0,48.60776687040804,5041.6759999999995,4991.322,5036.341467583872,5025.67844390664,10.663023677232559,15.909747401394466,-5.246723724161907,0.001571352515356006,0.0,,0
2026-02-10 11:00:00,5041.66,5063.17,5040.48,5046.79,10663,30,0,44.746100232326654,5043.3525,4994.307599999999,5037.94893410943,5027.242264382816,10.706669726614564,14.869131866438488,-4.1624621398239245,0.0009917112771455905,0.0,,0
2026-02-10 12:00:00,5046.81,5058.06,5036.98,5046.82,9426,30,0,40.08062194068521,5045.348499999999,4998.3188,5039.3137134772105,5028.692468314515,10.621245162695232,14.019554525689838,-3.398309362994606,5.944372561517142e-06,0.0,,0
2026-02-10 13:00:00,5046.79,5057.32,5044.42,5055.86,7289,30,0,41.77392277560147,5046.246,5002.6182,5041.859296019178,5030.704879730852,11.154416288326502,13.446526878217172,-2.2921105898906706,0.0017912269508324474,0.0,,0
2026-02-10 14:00:00,5055.87,5056.98,5019.68,5032.13,12388,30,0,40.98270656052714,5044.918,5006.026800000001,5040.362481246997,5030.810444275951,9.552036971045709,12.66762889678288,-3.1155919257371707,-0.004693563508483156,0.0,,0
2026-02-10 15:00:00,5032.14,5058.41,5026.62,5050.86,15313,30,0,56.96754048362486,5043.801,5009.7122,5041.977484132075,5032.295597603285,9.681886528789619,12.070480423184229,-2.38859389439461,0.0037220819016996476,0.0,,0
2026-02-10 16:00:00,5050.9,5078.47,5020.61,5039.44,20094,30,0,57.52309722833242,5043.4580000000005,5012.9342,5041.58710195791,5032.824812942561,8.76228901534887,11.408842141617159,-2.646553126268289,-0.0022610010968429073,0.0,,0
2026-02-10 17:00:00,5039.43,5047.98,4998.83,5019.47,23303,30,0,45.337169321451114,5041.3005,5015.5812,5038.184470887462,5031.835566938946,6.348903948516636,10.396854502997055,-4.047950554480419,-0.003962741891956112,0.0,,0
2026-02-10 18:00:00,5019.49,5026.36,5005.7,5023.79,21023,30,0,44.88467525116736,5038.771,5018.0538,5035.969936904776,5031.239598682591,4.7303382221844,9.263551246834524,-4.533213024650124,0.0008606486342181974,0.0,,0
2026-02-10 19:00:00,5023.74,5039.9,5020.8,5026.17,11377,30,0,48.56131031429848,5036.1105,5020.0026,5034.4622543040405,5030.864072658829,3.598181645211298,8.13047732650988,-4.5322956812985815,0.00047374591692728174,0.0,,0
2026-02-10 20:00:00,5026.19,5027.81,5004.64,5012.96,13955,30,0,43.68081494057732,5033.838,5021.316,5031.154215180341,5029.537844415431,1.6163707649102435,6.827656014189952,-5.211285249279708,-0.0026282437720968055,0.0,,0
2026-02-10 21:00:00,5012.96,5030.04,5008.84,5027.89,9270,30,0,46.38262106420131,5033.648999999999,5023.0006,5030.65202822952,5029.415781811681,1.236246417838629,5.709374094919687,-4.473127677081058,0.002978280297468938,0.0,,0
2026-02-10 22:00:00,5027.86,5045.27,5020.25,5030.23,8575,30,0,52.018818903166945,5034.2145,5024.572,5030.587100809594,5029.476094294991,1.1110065146031047,4.789700578856371,-3.678694064253266,0.0004654039766183171,0.0,,0
2026-02-10 23:00:00,5030.2,5032.7,5020.14,5025.21,6166,30,0,46.85937839600078,5033.837,5025.8718,5029.759854531195,5029.1600871893015,0.5997673418933118,3.951713931463759,-3.351946589570447,-0.000997966295775643,0.0,,0
2026-02-11 01:00:00,5026.24,5054.6,5025.34,5041.65,7143,30,0,49.952237991266266,5034.007,5027.459,5031.589107680242,5030.085266243693,1.5038414365490098,3.462139432480809,-1.9582979959317992,0.0032715050714298144,0.0,,0
2026-02-11 02:00:00,5041.66,5049.33,5028.21,5037.66,8532,30,0,46.86362074888343,5034.3865,5029.0712,5032.523091114051,5030.646357817052,1.8767332969982817,3.1450582053843035,-1.2683249083860217,-0.0007914075749010374,0.0,,0
2026-02-11 03:00:00,5037.68,5052.95,5030.66,5052.5,12899,30,0,51.77101521576465,5035.433,5031.0564,5035.596461711889,5032.265146618439,3.33131509345003,3.182309582997449,0.14900551045258092,0.002945812142939319,0.0,,0
2026-02-11 04:00:00,5052.49,5057.56,5032.5,5055.39,12149,30,0,49.8476104014009,5036.2485,5032.816999999999,5038.641621448522,5033.978099202381,4.6635222461409285,3.478552115626145,1.1849701305147833,0.0005719940623454267,0.0,,0
2026-02-11 05:00:00,5055.18,5060.58,5044.77,5054.19,8070,30,0,58.37636695018217,5037.734,5033.1834,5041.033679687211,5035.475277428997,5.558402258213391,3.8945221441435947,1.6638801140697965,-0.00023737041059157526,0.0,,0
2026-02-11 06:00:00,5054.09,5059.48,5045.68,5046.2,5418,45,0,48.07342483876307,5038.35,5033.714,5041.828498196871,5036.269701514637,5.55879668223406,4.227377051761688,1.3314196304723724,-0.001580866568134498,0.0,,0
2026-02-11 07:00:00,5046.23,5063.84,5043.44,5052.75,9254,30,0,55.73360902903444,5038.898,5035.124,5043.508729243506,5037.4904646378645,6.018264605641889,4.5855545625377285,1.4327100431041604,0.0012980064206731257,0.0,,0
2026-02-11 08:00:00,5052.76,5064.43,5049.35,5063.99,10571,30,0,70.73784237003906,5039.758,5036.2662,5046.659693975275,5039.453393588859,7.206300386415933,5.10970372731337,2.0965966591025627,0.0022245311958832836,0.0,,0
2026-02-11 09:00:00,5064.02,5069.03,5048.98,5055.36,11208,30,0,64.13793103448268,5040.1849999999995,5037.0552,5047.998202594463,5040.631660955884,7.366541638578383,5.5610713095663735,1.8054703290120093,-0.0017041897792057226,0.0,,0
2026-02-11 10:00:00,5055.28,5060.29,5045.7,5053.68,7766,30,0,62.39747634069423,5040.076,5037.8938,5048.8723252722375,5041.598204760029,7.274120512208356,5.903681150094771,1.3704393621135846,-0.00033232054690457424,0.0,,0
2026-02-11 11:00:00,5053.66,5071.85,5047.06,5062.6,8616,30,0,73.27020438777461,5041.5995,5038.4158,5050.984275230355,5043.153893551535,7.830381678820231,6.289021255839864,1.5413604229803672,0.0017650504187047833,0.0,,0
2026-02-11 12:00:00,5062.68,5101.2,5062.39,5092.84,12014,30,0,76.62539968844824,5043.6985,5039.649,5057.423617502608,5046.834346440106,10.589271062502121,7.149071217172317,3.440199845329804,0.0059732153438945,0.0,,0
2026-02-11 13:00:00,5092.85,5116.54,5082.19,5111.67,12130,30,0,79.40921565795212,5047.3099999999995,5041.7554,5065.7692148098995,5051.63698812002,14.132226689879644,8.545702311713782,5.586524378165862,0.0036973476488559864,0.0,,0
2026-02-11 14:00:00,5111.7,5118.96,5051.61,5083.47,17485,30,0,68.02152932442478,5050.51,5042.882,5068.492412531454,5053.994989307098,14.49742322435577,9.736046494242181,4.761376730113589,-0.005516788055566879,0.0,,0
2026-02-11 15:00:00,5083.5,5089.87,5018.56,5065.64,27527,30,0,57.35754155676892,5052.6025,5044.0434000000005,5068.053579834308,5054.857582795771,13.195997038536916,10.428036603101129,2.7679604354357874,-0.0035074466850398833,0.0,,0
2026-02-11 16:00:00,5065.71,5082.62,5035.66,5059.41,28065,30,0,56.580141586494804,5054.2645,5045.4162,5066.723798321337,5055.194798922623,11.528999398714404,10.648229162223785,0.8807702364906191,-0.0012298544705112713,0.0,,0
2026-02-11 17:00:00,5059.39,5081.83,5039.01,5060.13,33290,30,0,52.523982798544516,5056.623,5046.405400000001,5065.709367810362,5055.560369410591,10.14899839977079,10.548383009733188,-0.39938460996239833,0.00014230908347023785,0.0,,0
2026-02-11 18:00:00,5059.49,5078.12,5042.61,5075.17,22784,30,0,56.05633802816892,5058.986999999999,5047.643599999999,5067.164849685691,5057.012934778479,10.151914907211903,10.469089389228932,-0.3171744820170286,0.0029722556535107802,0.0,,0
2026-02-11 19:00:00,5075.15,5098.89,5068.69,5091.53,17601,30,0,60.46172811834594,5062.052000000001,5049.3362,5070.91333434943,5059.569754651132,11.343579698298527,10.643987451042852,0.6995922472556746,0.0032235373396358735,0.0,,0
2026-02-11 20:00:00,5091.38,5092.86,5066.62,5082.25,18868,30,0,60.027816411683,5064.904,5050.223,5072.65743675721,5061.249772962995,11.407663794215296,10.796722719677343,0.6109410745379531,-0.0018226348464999154,0.0,,0
2026-02-11 21:00:00,5082.24,5094.13,5076.78,5081.94,16689,30,0,58.41161892686292,5066.9185,5050.688,5074.085523409947,5062.782382489602,11.303140920344958,10.898006359810866,0.40513456053409236,-6.099660583414046e-05,0.0,,0
2026-02-11 22:00:00,5081.91,5090.07,5078.12,5086.61,14492,30,0,56.774889181741926,5069.366,5050.9562,5076.012365962263,5064.5473913182595,11.464974644003632,11.01140001664942,0.4535746273542127,0.0009189404046485716,0.0,,0
2026-02-11 23:00:00,5086.66,5092.61,5069.74,5084.25,6868,30,0,58.9904773759882,5070.9535,5051.715200000001,5077.279694275761,5066.006843908282,11.272850367479805,11.063690086815498,0.2091602806643067,-0.0004639632289481499,0.0,,0
2026-02-12 01:00:00,5085.08,5099.92,5053.05,5061.02,10883,30,0,52.014048951816534,5071.235,5051.6832,5074.778202848722,5065.637448040941,9.140754807780468,10.679103031008493,-1.5383482232280254,-0.00456901214535077,0.0,,0
2026-02-12 02:00:00,5060.89,5067.53,5049.64,5062.8,14972,30,0,50.05711674663005,5071.6655,5051.451599999999,5072.935402410458,5065.427266692836,7.508135717621371,10.04490956833107,-2.5367738507096984,0.0003517077585151185,0.0,,0
2026-02-12 03:00:00,5062.86,5064.12,5045.01,5063.45,17844,30,0,39.899649460443825,5072.528,5051.133,5071.476109731925,5065.280802485792,6.19530724613287,9.27498910389143,-3.07968185775856,0.00012838745358290105,0.0,,0
2026-02-12 04:00:00,5063.6,5072.63,5054.9,5065.84,12107,30,0,32.243316543975126,5073.1825,5051.281599999999,5070.609015927014,5065.322224525866,5.286791401148548,8.477349563342854,-3.1905581621943053,0.00047201019068032757,0.0,,0
2026-02-12 05:00:00,5065.82,5074.51,5054.81,5056.83,10666,30,0,37.87547788093919,5072.824500000001,5051.7848,5068.489167322858,5064.693170829391,3.795996493466191,7.541078949367521,-3.74508245590133,-0.0017785796629976591,0.0,,0
2026-02-12 06:00:00,5056.82,5069.85,5050.91,5069.3,6797,30,0,51.751196172248726,5073.521500000001,5052.7924,5068.613910811649,5065.034417448631,3.5794933630177184,6.748761832097561,-3.1692684690798423,0.0024659717649200275,0.0,,0
2026-02-12 07:00:00,5069.33,5078.28,5064.47,5075.46,10680,30,0,57.684573398448855,5074.610500000001,5053.6464,5069.667155302164,5065.806682852162,3.8604724500019074,6.17110395567843,-2.3106315056765228,0.00121515791134863,0.0,,0
2026-02-12 08:00:00,5075.48,5076.24,5046.97,5059.6,13710,30,0,49.778372501463686,5074.460499999999,5054.073399999999,5068.118362178755,5065.346928550635,2.7714336281196665,5.491169890166678,-2.719736262047012,-0.003124839915987887,0.0,,0
2026-02-12 09:00:00,5059.55,5066.29,5051.67,5063.78,8764,30,0,44.761291509520504,5073.0075,5054.7476,5067.450921843562,5065.230859765324,2.2200620782386977,4.836948327781083,-2.616886249542385,0.0008261522650010455,0.0,,0
2026-02-12 10:00:00,5063.85,5073.4,5052.37,5068.39,10122,30,0,38.06724422442264,5070.8435,5055.484,5067.5953954060915,5065.464870160139,2.1305252459524127,4.295663711415349,-2.1651384654629364,0.0009103871021254317,0.0,,0
2026-02-12 11:00:00,5068.13,5080.53,5066.1,5073.12,8609,30,0,45.06005843523417,5070.326,5056.1648,5068.445334574386,5066.031916830787,2.413417743598984,3.919214517852076,-1.505796774253092,0.0009332352088138318,0.0,,0
2026-02-12 12:00:00,5073.11,5077.02,5055.96,5062.0,8810,30,0,40.341019182329056,5070.144,5056.9152,5067.453744639865,5065.733256317076,1.7204883227896062,3.479469278839582,-1.7589809560499758,-0.0021919449963729853,0.0,,0
2026-02-12 13:00:00,5062.19,5068.25,5059.33,5063.83,7427,30,0,38.653118151026035,5070.365,5057.5142,5066.896245464501,5065.592274364286,1.303971100214767,3.044369643114619,-1.740398542899852,0.0003615171868827094,0.0,,0
2026-02-12 14:00:00,5064.02,5068.56,5048.63,5052.6,10540,30,0,35.51487414187635,5069.9885,5057.7303999999995,5064.696823085347,5064.62988364929,0.06693943605750974,2.4488836017031974,-2.3819441656456877,-0.0022176889824500057,0.0,,0
2026-02-12 15:00:00,5052.66,5083.64,5051.32,5075.26,17184,30,0,56.55134339344865,5069.993,5058.299800000001,5066.321927226063,5065.4172996914385,0.9046275346245238,2.140032388287463,-1.235404853662939,0.00448481969678971,0.0,,0
2026-02-12 16:00:00,5075.25,5077.65,5039.4,5044.16,23372,30,0,43.24637681159404,5067.6245,5058.2466,5062.912399960514,5063.842684869538,-0.9302849090236123,1.5259689288252476,-2.45625383784886,-0.00612776488298139,0.0,,0
2026-02-12 17:00:00,5044.15,5074.76,5039.79,5060.39,20297,30,0,49.003776533402956,5066.531499999999,5058.3372,5062.5243384281275,5063.586930430254,-1.062592002126621,1.0082567426348739,-2.070848744761495,0.0032175823130116132,0.0,,0
2026-02-12 18:00:00,5060.38,5068.2,4878.5,4954.56,38656,30,0,28.351879231188235,5060.1625,5056.7858,5045.914440208416,5055.510861377831,-9.596421169415407,-1.1126788397751832,-8.483742329640224,-0.020913407859868505,0.0,,0
2026-02-12 19:00:00,4954.47,4982.56,4939.26,4940.82,30709,30,0,27.83954154727789,5052.8730000000005,5054.585,5029.746064791736,5047.015241888266,-17.269177096530257,-4.343978491126199,-12.925198605404058,-0.002773202867661473,0.0,,0
2026-02-12 20:00:00,4940.72,4952.06,4906.33,4935.48,30608,30,0,23.721624381431013,5045.4345,5052.5058,5015.243593285315,5038.753372003288,-23.50977871797295,-8.177138536495551,-15.332640181477398,-0.0010807922571557382,0.0,,0
