time,open,high,low,close,tick_volume,spread,real_volume,rsi,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,sma_20,sma_50,ema_12,ema_26,atr,adx,target,signal,returns,equity
2026-02-13 01:15:00,4910.46,4928.5,4910.46,4919.86,2906,30,0,40.48257372654146,-21.789271083745916,-24.597302665241546,2.80803158149563,4930.5425,4958.8148483097075,4902.270151690292,46.09607481932815,33.65804228168418,4930.5425,4995.895,4924.642078965747,4946.431350049493,16.017142857142908,,0,0,0.0,9926.516576971333
2026-02-13 01:30:00,4919.95,4925.77,4906.26,4913.49,3985,30,0,38.54275437985828,-21.064875536348154,-23.89081723946287,2.825941703114715,4927.75,4950.3512463559,4905.1487536441,37.06957630721264,38.58107788956578,4927.75,4992.8472,4922.926374509479,4943.991250045827,16.47785714285718,,1,0,-0.0,9926.516576971333
2026-02-13 01:45:00,4913.51,4920.08,4905.79,4919.92,3041,30,0,43.662592225525664,-19.744339132702407,-23.06152161811078,3.317182485408374,4926.705,4948.685953956551,4904.724046043449,46.18109678333609,43.115582636625625,4926.705,4990.0218,4922.4638553541745,4942.208194486877,16.46428571428578,,1,0,0.0,9926.516576971333
2026-02-13 02:00:00,4919.98,4948.35,4913.52,4941.68,5268,45,0,47.56047560475641,-16.748883669643874,-21.7989940284174,5.0501103587735265,4927.075,4949.828383091382,4904.321616908617,77.01572906334219,53.42213405129697,4927.075,4987.6104000000005,4925.420185299687,4942.1690689693305,17.60357142857148,,0,0,0.0,9926.516576971333
2026-02-13 02:15:00,4941.63,4947.09,4934.48,4936.13,4110,48,0,45.45454545454562,-14.653881427422675,-20.369971508218455,5.71609008079578,4927.4619999999995,4950.570082523062,4904.353917476937,79.96067507783121,67.7191669748365,4927.4619999999995,4985.093000000001,4927.067849099735,4941.721730527158,17.468571428571522,,1,0,-0.0,9926.516576971333
2026-02-13 02:30:00,4936.16,4945.68,4932.81,4940.56,4005,45,0,49.92633336607424,-12.492111791181742,-18.794399564811112,6.30228777362937,4927.472500000001,4950.605417421265,4904.339582578737,87.23369387086215,81.40336600401186,4927.472500000001,4982.6856,4929.143564622853,4941.635676414035,17.32928571428582,,0,0,0.0,9926.516576971333
2026-02-13 02:45:00,4940.61,4944.54,4926.79,4927.88,3294,30,0,52.72274660304943,-11.667567354912535,-17.369033122831397,5.701465767918862,4927.0925,4949.919235824883,4904.265764175117,66.4536217633561,77.88266357068316,4927.0925,4979.992200000001,4928.949170065491,4940.616737420403,17.232857142857224,,1,0,-0.0,9926.516576971333
2026-02-13 03:00:00,4927.89,4967.49,4927.05,4965.2,7084,45,0,66.91209959010132,-7.911499009061117,-15.47752630007734,7.566027291016223,4928.6905,4957.117144635996,4900.263855364004,97.14321357285434,83.61017640235752,4928.6905,4978.0228,4934.526220824646,4942.437719833707,18.90428571428577,,1,0,0.0,9926.516576971333
2026-02-13 03:15:00,4965.12,4979.13,4962.2,4969.68,5757,30,0,71.08979278587843,-4.521171968760427,-13.28625543381396,8.765083465053532,4930.603,4964.437996581681,4896.7680034183195,89.70588235294139,84.43423922971726,4930.603,4976.1398,4939.934494543932,4944.455666512692,19.27285714285725,,1,0,0.0,9926.516576971333
2026-02-13 03:30:00,4969.69,4982.32,4964.35,4979.64,5561,30,0,72.73056319675662,-1.0188795928133914,-10.832780265613847,9.813900672800456,4932.263,4972.095644691963,4892.430355308037,97.17865038425163,94.67591543668244,4932.263,4974.4882,4946.043033844865,4947.061913437678,19.767142857142908,,1,0,0.0,9926.516576971333
2026-02-13 03:45:00,4979.75,4988.53,4975.38,4980.66,4578,30,0,72.26476218524476,1.818060355212765,-8.302612141448524,10.120672496661289,4934.025500000001,4979.084142245978,4888.966857754023,92.22332015810287,93.03595096509862,4934.025500000001,4972.8552,4951.368720945655,4949.550660590442,19.885000000000023,,0,1,0.0,9926.516576971333
2026-02-13 04:00:00,4980.63,4984.64,4972.82,4978.13,4343,45,0,71.93111029681204,3.8181921053155747,-5.878451292095703,9.696643397411279,4935.8965,4985.045783776957,4886.747216223042,89.7233201581031,93.04176356681921,4935.8965,4971.2666,4955.485840800169,4951.667648694854,20.112142857142903,,1,1,-0.0005079648078768484,9921.436928892565
2026-02-13 04:15:00,4978.05,4985.98,4975.9,4985.82,2632,30,0,72.82338749733904,5.955182027985757,-3.511724628079411,9.466906656065168,4939.056,4992.546883591197,4885.565116408802,97.32213438735174,93.08959156785257,4939.056,4969.931,4960.15263452322,4954.197452495234,20.05071428571429,,0,1,0.0015447567660948902,9936.884496553514
2026-02-13 04:30:00,4985.87,4989.26,4973.43,4984.22,3811,30,0,78.12880633373962,7.433961232037291,-1.3225874560560702,8.75654868809336,4942.235,4998.597681756067,4885.872318243933,93.96190247993297,93.6691190084626,4942.235,4968.3066,4963.855306135032,4956.421344902995,18.30428571428573,,1,1,-0.0003209101010465121,9933.675395543049
2026-02-13 04:45:00,4984.23,4991.32,4972.09,4988.29,4526,30,0,77.17848915720097,8.832503785274639,0.7084307922100722,8.124072993064567,4945.913500000001,5004.282439207507,4887.544560792494,96.45738337425493,95.91380674717988,4945.913500000001,4966.8194,4967.614489806566,4958.781986021291,18.37928571428568,,0,1,0.0008165771173824776,9941.841166716873
2026-02-13 05:00:00,4988.28,4989.13,4980.5,4983.75,3481,45,0,78.31694341447707,9.465407451937608,2.45982612415558,7.0055813277820285,4949.259,5008.27802811805,4890.23997188195,91.14930433765961,93.85619673061585,4949.259,4964.9876,4970.096875990171,4960.631468538233,17.602142857142812,,0,1,-0.000910131528038649,9932.739851436487
2026-02-13 05:15:00,4983.62,4984.2,4973.62,4977.9,3447,45,0,73.47748623258818,9.386737590185476,3.8452084173615604,5.541529172823916,4952.145,5010.820836863042,4893.469163136959,82.7506426735216,90.11911012847871,4952.145,4963.0404,4971.297356607068,4961.910619016882,17.337142857142812,,0,0,-0.0011738148984199448,9921.001702452288
2026-02-13 05:30:00,4977.92,4983.6,4974.96,4977.02,2144,30,0,67.22222222222254,9.147930859864573,4.905752905862164,4.242177954002409,4955.082,5012.48723306422,4897.6767669357805,77.83976445064415,83.9132371539418,4955.082,4961.2774,4972.1777632829035,4963.029832423039,15.466428571428553,,1,0,-0.0,9921.001702452288
2026-02-13 05:45:00,4977.03,4984.44,4976.31,4981.26,1831,30,0,72.27761871853141,9.194815263632336,5.763565377416199,3.431249886216137,4958.0705,5014.32407307014,4901.81692692986,84.41035177436925,81.666919632845,4958.0705,4959.705199999999,4973.57503047015,4964.380215206517,15.146428571428455,,1,1,0.0,9921.001702452288
2026-02-13 06:00:00,4981.25,4987.28,4975.65,4985.75,2334,30,0,72.29403058707481,9.484940477253986,6.507840397383756,2.9771000798702296,4961.842000000001,5014.623110097817,4909.0608899021845,91.36835580350267,84.53949067617202,4961.842000000001,4958.2973999999995,4975.448102705511,4965.963162228257,15.057857142857042,,0,1,0.0009013783661162567,9930.01548611345
2026-02-13 06:15:00,4985.78,4997.21,4985.0,4985.15,2991,45,0,82.07684552481292,9.556292818669135,7.117530881640833,2.4387619370283025,4965.1065,5014.949203852906,4915.263796147094,82.81071835803816,86.19647531197002,4965.1065,4957.117200000001,4976.940702289277,4967.384409470608,14.662142857142758,,0,1,-0.00012034297748586553,9928.812056338591
2026-02-13 06:30:00,4985.12,4986.19,4975.16,4976.76,1902,45,0,59.579052038449525,8.83400427910965,7.460825561134596,1.373178717975053,4968.2699999999995,5011.971832311342,4924.568167688657,41.58811768066355,71.92239728073478,4968.2699999999995,4955.355,4976.91290193708,4968.078897657971,12.561428571428483,,0,0,-0.0016829985055614172,9911.982071282977
2026-02-13 06:45:00,4976.75,4978.2,4972.8,4976.53,1910,30,0,56.10625779996414,8.149088707898045,7.598478190487287,0.5506105174107576,4971.1005000000005,5008.494726109338,4933.7062738906625,37.0663420572109,53.821726031970876,4971.1005000000005,4953.566,4976.85399394676,4968.704905238862,11.737857142857008,,1,0,-0.0,9911.982071282977
2026-02-13 07:00:00,4976.54,4981.94,4974.61,4978.09,2309,30,0,48.37492136716266,7.644051280790336,7.607592808547897,0.03645847224243859,4972.921,5007.741023217148,4938.100976782853,23.885350318471442,34.17993668544863,4972.921,4951.715999999999,4977.0441487241815,4969.400097443391,10.977857142857049,,1,0,0.0,9911.982071282977
2026-02-13 07:15:00,4978.08,4986.31,4964.88,4979.58,3501,30,0,48.87873754152827,7.28011539025556,7.542097324889431,-0.2619819346338712,4975.093500000001,5005.374399155821,4944.81260084418,45.4686050108254,35.47343246216925,4975.093500000001,4950.0998,4977.434279689692,4970.154164299436,11.569285714285668,,0,0,0.0,9911.982071282977
2026-02-13 07:30:00,4979.6,4980.03,4961.0,4964.1,5102,30,0,38.52070037637028,5.677144360460261,7.169106732003598,-1.4919623715433374,4976.2705,5002.452128331829,4950.08887166817,8.561170947253137,25.971708758849996,4976.2705,4950.356000000001,4975.382852045123,4969.705707684663,12.084285714285604,,0,0,-0.0,9911.982071282977
2026-02-13 07:45:00,4964.13,4965.83,4944.78,4946.23,4435,30,0,22.23313227661616,2.931031509647255,6.32149168753233,-3.3904601778850747,4977.188,4996.654429510714,4957.721570489286,2.765592218195327,18.93178939209129,4977.188,4951.335,4970.897797884335,4967.966766374688,12.867857142857051,,1,0,-0.0,9911.982071282977
2026-02-13 08:00:00,4946.32,4961.67,4945.85,4958.17,4273,30,0,34.04385642533373,1.6985951563356139,5.396912381292987,-3.698317224957373,4976.8365,4997.435299428501,4956.2377005715,25.53881365630413,12.288525607250866,4976.8365,4951.4356,4968.939675132899,4967.241079976563,12.86714285714275,,0,0,0.0,9911.982071282977
2026-02-13 08:15:00,4958.17,4961.01,4949.98,4953.11,4365,30,0,28.709755507141153,0.3100071854360067,4.379531342121591,-4.069524156685584,4976.008,4999.011332115627,4953.004667884373,15.887850467289494,14.730752113929652,4976.008,4951.406599999999,4966.504340497068,4966.194333311632,12.281428571428544,,1,0,-0.0,9911.982071282977
2026-02-13 08:30:00,4953.1,4961.89,4950.74,4955.02,4370,30,0,32.041505188149145,-0.6290860360441002,3.3778078664884523,-4.0068939025325525,4974.777,4999.530418137187,4950.023581862813,19.530802975396977,20.319155699663536,4974.777,4951.3222000000005,4964.737518882134,4965.366604918178,12.461428571428574,,1,-1,0.0,9911.982071282977
2026-02-13 08:45:00,4955.06,4968.74,4950.86,4967.19,4515,30,0,43.79562043795621,-0.3868475510371354,2.6248767829833346,-3.01172433402047,4974.103499999999,4998.9158757533805,4949.291124246618,42.742704558458385,26.05378600038162,4974.103499999999,4951.3552,4965.114823669498,4965.501671220535,12.982857142857158,,0,0,-0.0024560950308978313,9887.421120973999
2026-02-13 09:00:00,4967.16,4967.94,4951.0,4960.02,3282,30,0,40.82073434125273,-0.7646168570745431,1.946978054971759,-2.7115949120463023,4973.198,4998.703789311873,4947.6922106881275,29.067327865726888,30.446945133194088,4973.198,4951.1688,4964.331004643422,4965.095621500496,13.57571428571425,,1,-1,-0.0,9887.421120973999
2026-02-13 09:15:00,4960.04,4976.47,4958.77,4968.44,3429,30,0,43.376730729489225,-0.38019546599753085,1.481543350777901,-1.8617388167754318,4972.329,4997.200503795572,4947.457496204427,45.12683578104086,38.97895606840871,4972.329,4951.7212,4964.9631577752025,4965.3433532412,14.259285714285722,,1,0,-0.0016975738001054896,9870.445382972945
2026-02-13 09:30:00,4968.42,4982.51,4966.03,4970.5,2860,30,0,41.91838897721253,0.08965258075477323,1.2031651967732755,-1.1135126160185023,4971.643,4995.882367804863,4947.403632195137,49.055884035857545,41.08334922754177,4971.643,4952.4456,4965.81497965594,4965.725327075185,14.605714285714319,,1,1,0.0,9870.445382972945
2026-02-13 09:45:00,4970.48,4981.72,4968.83,4974.84,2803,30,0,44.7446222856563,0.8029562916781288,1.1231234157542462,-0.32016712407611747,4970.9705,4993.980342722316,4947.960657277685,72.38141102817222,55.521376948356874,4970.9705,4953.3746,4967.203444324256,4966.400488032578,14.654285714285768,,1,1,0.000873151594406929,9879.176898917014
2026-02-13 10:00:00,4974.97,4989.33,4972.2,4979.44,4277,30,0,51.42099681866351,1.7196135433505333,1.2424214412735037,0.47719210207702956,4970.755,4993.337662655941,4948.172337344059,77.80022446689048,66.41250651030676,4970.755,4954.1564,4969.085991351293,4967.366377807943,15.09000000000008,,1,1,0.0009246528531570153,9888.423427448584
2026-02-13 10:15:00,4979.42,4985.92,4976.94,4982.33,3318,30,0,52.99092409240934,2.6487368767875523,1.5236845283763136,1.1250523484112387,4970.9765,4993.937966370752,4948.015033629247,84.28731762065101,78.15631770523791,4970.9765,4955.0934,4971.123531143401,4968.474794266614,15.345714285714426,,1,1,0.0005803865494915517,9894.227292943498
2026-02-13 10:30:00,4982.3,4985.68,4978.36,4983.18,2917,30,0,52.644155844155925,3.414303740571995,1.9018083708154503,1.5124953697565449,4971.2845,4994.747086993371,4947.821913006628,86.19528619528707,82.76094276094285,4971.2845,4956.0922,4972.978372505955,4969.564068765383,15.345000000000189,,0,1,0.00017060291068649036,9895.933322050365
2026-02-13 10:45:00,4983.2,4986.81,4971.5,4982.46,2934,30,0,51.508169250104785,3.9177614972049923,2.304998996093359,1.6127625011116336,4971.3445,4994.920361406386,4947.768638593614,84.57912457912488,85.02057613168766,4971.3445,4957.1128,4974.437084428116,4970.519322930911,14.90785714285734,,0,1,-0.00014448605107586499,9894.488461539606
2026-02-13 11:00:00,4982.39,4982.68,4976.38,4977.31,3171,30,0,57.756899588960636,3.856735392036171,2.6153462752819214,1.2413891167542497,4970.9225,4993.701335860472,4948.143664139528,73.01907968574753,81.26449682005317,4970.9225,4957.7302,4974.879071439175,4971.022336047139,13.998571428571656,,0,0,-0.0010336259598671127,9884.152201940935
2026-02-13 11:15:00,4977.47,4981.47,4964.27,4964.79,2747,30,0,61.62907268170449,2.766225077250965,2.6455220356757305,0.1207030415752346,4969.9045,4991.80916085948,4947.99983914052,43.56025758969593,67.05282061818944,4969.9045,4958.1178,4973.326906602379,4970.560681525128,13.723571428571631,,1,0,-0.0,9884.152201940935
2026-02-13 11:30:00,4964.88,4973.76,4961.28,4970.85,2801,30,0,58.57683982684001,2.3637315248997766,2.58916393352054,-0.22543240862076352,4969.6089999999995,4991.282495722713,4947.935504277286,53.03684879288591,56.538728689443126,4969.6089999999995,4958.720600000001,4972.945844048166,4970.582112523266,13.485000000000257,,0,0,0.0,9884.152201940935
2026-02-13 11:45:00,4970.81,4976.46,4968.83,4970.14,2469,30,0,62.23947103636677,1.9648122855933252,2.464293603935097,-0.4994813183417719,4969.2895,4990.720452013639,4947.8585479863605,50.27209121534199,48.956399199307945,4969.2895,4959.6708,4972.514175733063,4970.54936344747,13.242142857143076,,1,0,-0.0,9884.152201940935
2026-02-13 12:00:00,4970.13,4977.67,4966.92,4972.21,2787,30,0,62.326115015058036,1.79500590396583,2.3304360639412436,-0.5354301599754137,4968.9955,4990.076591028401,4947.914408971599,55.497790486093635,52.93557683144051,4968.9955,4960.7022,4972.467379466438,4970.672373562472,13.213571428571608,,1,0,0.0,9884.152201940935
2026-02-13 12:15:00,4972.27,4980.51,4966.24,4977.31,1946,30,0,58.07532716246475,2.048348415181863,2.2740185341893677,-0.22567011900750478,4968.882,4989.7464775938315,4948.017522406168,68.64075136968549,58.1368776903737,4968.882,4961.954,4973.212398010063,4971.164049594881,12.955714285714489,,0,1,0.0,9884.152201940935
2026-02-13 12:30:00,4977.44,4978.54,4967.73,4969.17,1925,30,0,57.19000471475679,1.5741484064174074,2.1340445086349757,-0.5598961022175684,4969.1355,4989.878187716026,4948.392812283974,34.03141361256482,52.72331848944798,4969.1355,4963.0006,4972.5904906239,4971.016342217483,12.517857142857403,,0,0,-0.0016354215429620345,9867.797986511314
2026-02-13 12:45:00,4969.11,4970.36,4947.03,4949.93,2781,30,0,37.56883814640773,-0.3501296449685469,1.637209677914271,-1.987339322882818,4969.3205,4989.253205179925,4949.387794820074,6.855791962176201,36.5093189814755,4969.3205,4963.5956,4969.104261297146,4969.4543909421145,12.920000000000268,,1,-1,-0.0,9867.797986511314
2026-02-13 13:00:00,4949.89,4953.49,4941.05,4951.42,4438,30,0,37.08716838115886,-1.7349044186184983,0.9627868586077172,-2.6976912772262156,4968.983,4989.9142238181785,4948.051776181822,21.478873239436506,20.788692938059175,4968.983,4964.258400000001,4966.383605712969,4968.118510131588,12.631428571428776,,0,-1,-0.00030101435777885044,9864.787842933525
2026-02-13 13:15:00,4951.36,4952.58,4933.7,4944.87,3139,30,0,30.306216322775768,-3.3225780513221252,0.10571387662174847,-3.4282919279438735,4968.571,4991.0824772131045,4946.059522786895,20.079094014021305,16.13791973854467,4968.571,4964.726000000001,4963.073820218666,4966.396398269988,13.059285714285904,,0,-1,0.001322852838175792,9878.016371315283
2026-02-13 13:30:00,4944.88,4948.5,4935.29,4943.88,3196,30,0,25.469094922738122,-4.6075921162455415,-0.8369473219517098,-3.7706447942938315,4968.014000000001,4992.4096522442305,4943.6183477557715,19.167765016004857,20.241910756487556,4968.014000000001,4965.3972,4960.12092480041,4964.728516916655,12.7792857142859,,1,-1,0.00020020748775995134,9880.018446192884
2026-02-13 13:45:00,4943.86,4955.43,4939.41,4953.94,3279,30,0,32.17827997489006,-4.759354222767797,-1.6214287021149276,-3.1379255206528693,4967.3515,4992.547876744542,4942.1551232554575,38.109583882507174,25.785480970844446,4967.3515,4966.0788,4959.170013292654,4963.929367515422,13.28214285714304,,1,-1,-0.00203483903330981,9859.670055859786
2026-02-13 14:00:00,4953.48,4964.34,4952.18,4963.73,4066,30,0,39.02246303194452,-4.043049842147411,-2.1057529301214246,-1.9372969120259866,4967.537,4992.560142215079,4942.513857784921,56.54302391263306,37.940124270381695,4967.537,4967.0836,4959.871549709169,4963.914599551316,13.62785714285727,,1,0,-0.0019762047986047193,9839.908007873737
2026-02-13 14:15:00,4963.72,4972.97,4962.56,4967.13,2853,30,0,41.60184069245105,-3.1645429930331375,-2.3175109427037675,-0.84703205032937,4967.4715,4992.491547772269,4942.45145222773,68.25234789710079,54.30165189741368,4967.4715,4968.0278,4960.988234369297,4964.15277736233,13.277857142857231,,0,0,0.0,9839.908007873737
2026-02-13 14:30:00,4967.07,4973.57,4963.67,4966.04,2775,30,0,43.53858502465295,-2.5271425500741316,-2.3594372641778403,-0.1677052858962913,4967.2485,4992.234374135521,4942.262625864479,67.69939292442925,64.16492157805436,4967.2485,4968.515,4961.765429081713,4964.292571631787,13.53500000000005,,1,0,-0.0,9839.908007873737
2026-02-13 14:45:00,4966.05,4973.92,4964.19,4969.33,2773,30,0,52.911002821236174,-1.7365052508876033,-2.234850861519793,0.49834561063218974,4966.973,4991.726861240543,4942.219138759457,76.11621448408418,70.68931843520474,4966.973,4969.179,4962.929209222988,4964.665714473876,13.001428571428667,,0,0,0.0,9839.908007873737
2026-02-13 15:00:00,4969.42,4976.1,4965.39,4967.04,4066,30,0,47.43296051745021,-1.2799489025137518,-2.043870469718585,0.7639215672048332,4966.353,4990.403255365758,4942.302744634242,71.22409741508194,71.67990160786512,4966.353,4969.7086,4963.561638573297,4964.841587475811,12.875000000000066,,1,0,-0.0,9839.908007873737
2026-02-13 15:15:00,4967.32,4970.82,4957.47,4967.13,4667,30,0,47.954885174615974,-0.9004822603119464,-1.8151928278372573,0.9147105675253109,4965.593,4988.448414744828,4942.737585255171,71.41636402478105,72.91889197464906,4965.593,4970.4936,4964.110617254329,4965.011099514641,13.283571428571447,,1,0,0.0,9839.908007873737
2026-02-13 15:30:00,4966.98,4999.45,4966.98,4984.03,7030,30,0,56.684008142953914,0.7552307187388578,-1.3011081185220341,2.056338837260892,4965.6355,4988.631342621983,4942.639657378018,76.54752851711015,73.06266331899104,4965.6355,4970.8702,4967.17513767674,4966.419906958001,14.835000000000036,,1,1,0.0,9839.908007873737
2026-02-13 15:45:00,4984.0,4992.74,4972.23,4986.85,4826,30,0,55.53749709774782,2.268792389291775,-0.5871280169592721,2.8559204062510473,4965.855,4989.598671954754,4942.1113280452455,80.83650190114152,76.26679814767758,4965.855,4971.2136,4970.202039572626,4967.933247183334,15.280714285714307,,1,1,0.0005658071881591287,9845.566079755328
2026-02-13 16:00:00,4986.89,5000.25,4984.86,4998.62,4534,30,0,66.4030299654673,4.367693499961206,0.40383628642482383,3.963857213536382,4966.9205,4994.440795649427,4939.400204350573,97.5507137490607,84.97824805577079,4966.9205,4971.5932,4974.5740334845295,4970.206339984568,15.607857142857158,,1,1,0.002360207345318166,9869.168153208511
2026-02-13 16:15:00,4998.53,5007.48,4995.09,5002.53,4915,30,0,85.33046749059628,6.274266239090139,1.5779222769578873,4.696343962132252,4968.807500000001,5000.562396099912,4937.05260390009,93.2908647329902,90.55936012773081,4968.807500000001,4972.0306,4978.874951409986,4972.600685170896,14.82642857142855,,0,1,0.0007822158915860022,9876.990312124371
2026-02-13 16:30:00,5002.59,5010.7,4964.09,4991.32,9498,30,0,73.70484790874508,6.80227318582547,2.6227924587314044,4.179480727094066,4969.831,5003.144387794042,4936.517612205958,74.8311688311687,88.55758243773987,4969.831,4972.2944,4980.789574269988,4973.987301084163,17.26714285714284,,1,1,-0.0022408661217424575,9854.581650906946
2026-02-13 16:45:00,4991.51,5006.86,4989.09,4995.49,9250,30,0,80.94888725849844,7.471084632004022,3.5924508933859283,3.8786337386180936,4971.0985,5006.334908368864,4935.8620916311365,79.83026123856244,82.65076493424044,4971.0985,4972.4878,4983.051178228451,4975.580093596447,17.187857142857087,,1,1,0.0008354503417933312,9862.93615432488
2026-02-13 17:00:00,4995.59,5011.23,4992.32,5003.11,8611,30,0,83.49734192964577,8.517804886053455,4.577521691919434,3.940283194134021,4972.6435,5010.683316965087,4934.603683034913,88.69395711500985,81.11846239491366,4972.6435,4972.8656,4986.1371508086895,4977.619345922636,17.59499999999993,,1,1,0.0015253758890518831,9878.189913215398
2026-02-13 17:15:00,5003.12,5011.49,4994.65,5009.69,8519,30,0,82.82114682679843,9.765716140524091,5.615160581640366,4.150555558883726,4974.2625,5015.739507390912,4932.785492609088,96.96509863429405,88.49643899595544,4974.2625,4973.2936,4989.760666068891,4979.994949928367,17.653571428571336,,0,1,0.0013151819568228973,9891.341732783627
2026-02-13 17:30:00,5009.64,5020.74,5004.77,5006.64,6965,30,0,77.43957027752973,10.388829332596288,6.569894331831551,3.8189350007647365,4976.136,5019.962918140394,4932.3090818596065,77.71455666192578,87.79120413707658,4976.136,4973.7514,4992.357486673676,4981.96865734108,17.925714285714157,,0,1,-0.0006088201066332122,9885.253531717295
2026-02-13 17:45:00,5006.79,5010.22,4973.95,4976.72,7666,30,0,54.57931429662889,8.371851584703109,6.930285782405863,1.4415658022972453,4977.4755000000005,5019.531841896139,4935.419158103862,30.425162004109602,68.36827243344315,4977.4755000000005,4973.727800000001,4989.95171949311,4981.579867908407,19.772857142857056,,1,0,-0.005976063787290542,9825.49289384439
2026-02-13 18:00:00,4976.99,4997.52,4975.61,4997.39,7660,30,0,62.61163408158364,8.345081536243924,7.213244933173476,1.1318366030704485,4979.773999999999,5020.847827445873,4938.700172554126,63.094673620989994,57.07813076234179,4979.773999999999,4974.1352,4991.096070340324,4982.75098880408,20.63071428571428,,1,0,0.0,9825.49289384439
2026-02-13 18:15:00,4997.35,5033.74,4995.83,5027.82,7065,30,0,69.31255365515432,10.656471594728828,7.901890265484548,2.75458132924428,4983.9214999999995,5026.864854255783,4940.978145744216,92.23810148157845,61.91931236889269,4983.9214999999995,4975.0664,4996.745905672582,4986.089434077853,22.64357142857138,,0,1,0.0,9825.49289384439
2026-02-13 18:30:00,5027.81,5028.3,5013.41,5016.84,6026,30,0,65.550836872346,11.470051024087297,8.6155224172051,2.854528606882198,4987.5695,5028.541308780402,4946.597691219597,77.84187754031764,77.72488421429536,4987.5695,4975.6882000000005,4999.8373047998775,4988.36725377579,22.94214285714283,,0,1,-0.0021838490638088626,9803.654403206301
2026-02-13 18:45:00,5016.86,5018.74,5005.85,5007.7,4507,30,0,61.99089673109893,11.247641163623484,9.141946166488777,2.105694997134707,4990.257500000001,5028.929018623307,4951.585981376695,62.61306532663302,77.56434811617636,4990.257500000001,4976.1392,5001.046950215281,4989.7993090516575,22.909285714285684,,1,0,-0.0018218639621754296,9785.435763584546
2026-02-13 19:00:00,5007.75,5021.95,5007.75,5015.37,4590,30,0,59.79742403401288,11.557062028916334,9.624969338974289,1.9320926899420456,4992.8395,5030.945046204984,4954.7339537950165,73.62526920315867,71.36007069003644,4992.8395,4976.9114,5003.250496336007,4991.693434307091,21.607857142857092,,1,1,0.0,9785.435763584546
2026-02-13 19:15:00,5015.44,5019.34,5005.75,5017.49,4351,30,0,59.62069831700572,11.836898182305958,10.067355107640623,1.7695430746653358,4995.3575,5032.962139621381,4957.7528603786195,76.66905958363233,70.96913137114136,4995.3575,4977.7306,5005.44118920739,4993.604291025084,21.113571428571372,,1,1,0.0004227006182992987,9789.66276976754
2026-02-13 19:30:00,5017.52,5029.15,5016.03,5022.24,4046,30,0,57.75850742346608,12.300166984166026,10.513917482945704,1.786249501220322,4998.1675,5034.9377636579475,4961.397236342052,83.48887293610903,77.92773390763335,4998.1675,4978.613600000001,5008.025621637023,4995.725454652857,20.951428571428487,,0,1,0.0009466884836841771,9799.129654604381
2026-02-13 19:45:00,5022.17,5024.05,5015.95,5020.87,4515,30,0,56.126402993051954,12.413666279251629,10.89386724220689,1.5197990370447396,5000.7445,5036.206063758694,4965.282936241306,81.52189519023696,80.55994256999277,5000.7445,4979.4394,5010.001679846711,4997.58801356746,20.644999999999982,,1,1,-0.0002727866450029648,9796.401788154351
2026-02-13 20:00:00,5020.88,5029.58,5015.44,5029.01,4015,30,0,62.85382988882096,13.010468675352968,11.317187528836106,1.6932811465168616,5003.843,5037.697683326822,4969.988316673178,92.08897808998233,85.69991540544278,5003.843,4980.7375999999995,5012.926036793371,4999.915568118018,18.325714285714316,,0,1,0.0016212329735683095,9812.614117890034
2026-02-13 20:15:00,5028.99,5030.52,5020.17,5022.22,4026,30,0,58.955973999866224,12.788129029274387,11.611375828923764,1.176753200350623,5006.5975,5036.623058849288,4976.571941150712,80.73256397390945,84.78114575137626,5006.5975,4982.2573999999995,5014.355877286699,5001.567748257425,17.795714285714375,,1,0,-0.001350166334924796,9799.112454540787
2026-02-13 20:30:00,5022.17,5031.02,5020.27,5029.88,3364,30,0,58.96697259998683,13.079251767767346,11.904951016692483,1.1743007510748633,5008.89,5038.660911270842,4979.119088729159,93.54407091486925,88.78853765958702,5008.89,4983.6916,5016.744203857976,5003.664952090208,17.212857142857242,,1,1,0.0,9799.112454540787
2026-02-13 20:45:00,5029.9,5035.38,5026.51,5031.08,3194,30,0,57.43276113697983,13.254014576926238,12.174763728739235,1.0792508481870033,5011.1015,5040.548254284579,4981.65474571542,93.00016278691167,89.09226589189679,5011.1015,4985.251,5018.949710956748,5005.695696379822,16.64357142857151,,1,1,0.00023857428010209958,9801.498197341809
2026-02-13 21:00:00,5031.11,5045.91,5030.38,5039.25,4207,30,0,60.942218643044036,13.891631996330943,12.518137382257578,1.3734946140733655,5013.133,5044.497711045203,4981.768288954797,90.74485825458609,92.42969731878901,5013.133,4986.9356,5022.072832348017,5008.181200351686,16.612142857142967,,1,1,0.0016239058015377061,9817.737255357186
2026-02-13 21:15:00,5039.27,5044.81,5036.45,5041.3,4592,30,0,76.65510979032534,14.396413370550363,12.893792579916136,1.5026207906342268,5015.0715,5048.407397689107,4981.735602310893,93.44238975817971,92.39580359989252,5015.0715,4988.417799999999,5025.03085814063,5010.634444770079,14.618571428571547,,0,1,0.0004068065684377231,9821.805321041562
